language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index
TypeScript,False,,,826170402,R_kgDOMT5cIg,eliza,elizaOS/eliza,https://github.com/elizaOS/eliza,Autonomous agents for everyone,TypeScript,18271,18271,5503,24,False,False,True,False,2024-07-09T07:55:40Z,2026-04-28T18:14:59Z,2026-04-28T09:20:38Z,develop,elizaOS,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,368
TypeScript,False,,,373855820,MDEwOlJlcG9zaXRvcnkzNzM4NTU4MjA=,naive-ui,tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,TypeScript,18267,18267,1846,678,False,False,True,False,2021-06-04T13:47:28Z,2026-04-28T17:45:39Z,2026-04-18T16:22:12Z,main,tusen-ai,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,369
TypeScript,False,,,574104779,R_kgDOIjgkyw,elysia,elysiajs/elysia,https://github.com/elysiajs/elysia,Ergonomic Framework for Humans,TypeScript,18175,18175,506,298,False,False,True,False,2022-12-04T12:53:30Z,2026-04-28T16:43:18Z,2026-04-28T10:04:59Z,main,elysiajs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,370
TypeScript,False,,,479657569,R_kgDOHJb-YQ,linkwarden,linkwarden/linkwarden,https://github.com/linkwarden/linkwarden,"⚡️⚡️⚡️ Self-hosted collaborative bookmark manager to collect, read, annotate, and fully preserve what matters, all in one place.",TypeScript,18116,18116,732,598,False,False,True,False,2022-04-09T07:53:01Z,2026-04-28T18:14:02Z,2026-04-28T01:23:45Z,main,linkwarden,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,372
TypeScript,False,,,1129759677,R_kgDOQ1bDvQ,ralph,snarktank/ralph,https://github.com/snarktank/ralph,Ralph is an autonomous AI agent loop that runs repeatedly until all PRD items are complete. ,TypeScript,18054,18054,1793,73,False,False,True,False,2026-01-07T14:45:10Z,2026-04-28T18:18:03Z,2026-02-02T01:46:21Z,main,snarktank,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,373
TypeScript,False,,,13473768,MDEwOlJlcG9zaXRvcnkxMzQ3Mzc2OA==,ionicons,ionic-team/ionicons,https://github.com/ionic-team/ionicons,"Premium hand-crafted icons built by Ionic, for Ionic apps and web apps everywhere 🌎",TypeScript,18042,18042,2055,69,False,False,True,False,2013-10-10T14:34:18Z,2026-04-28T00:30:17Z,2026-03-17T03:02:56Z,main,ionic-team,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,374
TypeScript,False,,,39759882,MDEwOlJlcG9zaXRvcnkzOTc1OTg4Mg==,tui.editor,nhn/tui.editor,https://github.com/nhn/tui.editor,🍞📝 Markdown WYSIWYG Editor. GFM Standard + Chart & UML Extensible.,TypeScript,17934,17934,1840,642,False,False,True,False,2015-07-27T06:57:23Z,2026-04-28T06:43:15Z,2024-08-01T15:38:05Z,master,nhn,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,375
TypeScript,False,,,501027541,R_kgDOHd0S1Q,social-app,bluesky-social/social-app,https://github.com/bluesky-social/social-app,"The Bluesky Social application for Web, iOS, and Android",TypeScript,17920,17920,2705,2244,False,False,True,False,2022-06-07T22:50:27Z,2026-04-28T17:49:12Z,2026-04-28T17:53:08Z,main,bluesky-social,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,376
TypeScript,False,,,157397583,MDEwOlJlcG9zaXRvcnkxNTczOTc1ODM=,msw,mswjs/msw,https://github.com/mswjs/msw,Industry standard API mocking for JavaScript.,TypeScript,17894,17894,619,41,False,False,True,False,2018-11-13T14:58:44Z,2026-04-28T01:52:47Z,2026-04-24T15:53:42Z,main,mswjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,377
TypeScript,False,,,627561173,R_kgDOJWfS1Q,web-llm,mlc-ai/web-llm,https://github.com/mlc-ai/web-llm,High-performance In-browser LLM Inference Engine ,TypeScript,17848,17848,1246,150,False,False,True,False,2023-04-13T18:11:59Z,2026-04-28T18:10:48Z,2026-04-24T06:52:32Z,main,mlc-ai,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,378
TypeScript,False,,,35685034,MDEwOlJlcG9zaXRvcnkzNTY4NTAzNA==,react-native-vector-icons,oblador/react-native-vector-icons,https://github.com/oblador/react-native-vector-icons,Customizable Icons for React Native with support for image source and full styling.,TypeScript,17847,17847,2106,14,False,False,True,False,2015-05-15T16:38:57Z,2026-04-27T21:36:15Z,2026-04-28T15:50:45Z,master,oblador,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,379
TypeScript,False,,,134035452,MDEwOlJlcG9zaXRvcnkxMzQwMzU0NTI=,face-api.js,justadudewhohacks/face-api.js,https://github.com/justadudewhohacks/face-api.js,JavaScript API for face detection and face recognition in the browser and nodejs with tensorflow.js,TypeScript,17832,17832,3897,476,False,False,True,False,2018-05-19T06:14:53Z,2026-04-27T21:51:07Z,2024-01-24T09:25:35Z,master,justadudewhohacks,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,380
TypeScript,False,,,39013909,MDEwOlJlcG9zaXRvcnkzOTAxMzkwOQ==,redux-thunk,reduxjs/redux-thunk,https://github.com/reduxjs/redux-thunk,Thunk middleware for Redux,TypeScript,17713,17713,1021,1,False,False,True,False,2015-07-13T13:33:08Z,2026-04-28T18:15:31Z,2025-03-16T00:36:10Z,master,reduxjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,381
TypeScript,False,,,191051391,MDEwOlJlcG9zaXRvcnkxOTEwNTEzOTE=,graphql,redwoodjs/graphql,https://github.com/redwoodjs/graphql,RedwoodGraphQL,TypeScript,17625,17625,1000,294,False,False,True,False,2019-06-09T20:17:57Z,2026-04-26T19:35:47Z,2026-04-28T06:10:49Z,main,redwoodjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,382
TypeScript,False,,,260338399,MDEwOlJlcG9zaXRvcnkyNjAzMzgzOTk=,vitepress,vuejs/vitepress,https://github.com/vuejs/vitepress,Vite & Vue powered static site generator.,TypeScript,17623,17623,2709,495,False,False,True,False,2020-04-30T23:16:17Z,2026-04-28T19:08:14Z,2026-04-25T16:05:29Z,main,vuejs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,383
TypeScript,False,,,56333861,MDEwOlJlcG9zaXRvcnk1NjMzMzg2MQ==,verdaccio,verdaccio/verdaccio,https://github.com/verdaccio/verdaccio,A lightweight Node.js private proxy registry,TypeScript,17618,17618,1461,31,False,False,True,False,2016-04-15T16:21:12Z,2026-04-28T10:46:47Z,2026-04-23T17:09:20Z,master,verdaccio,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,384
TypeScript,False,,,598342280,R_kgDOI6n6iA,langchainjs,langchain-ai/langchainjs,https://github.com/langchain-ai/langchainjs,The agent engineering platform,TypeScript,17584,17584,3138,330,False,False,True,False,2023-02-06T22:50:27Z,2026-04-28T15:19:38Z,2026-04-28T06:24:54Z,main,langchain-ai,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,385
TypeScript,False,,,134030857,MDEwOlJlcG9zaXRvcnkxMzQwMzA4NTc=,CopyTranslator,CopyTranslator/CopyTranslator,https://github.com/CopyTranslator/CopyTranslator,🔠Foreign language reading and translation assistant based on copy and translate.,TypeScript,17580,17580,1941,122,False,False,True,False,2018-05-19T04:56:01Z,2026-04-28T08:45:38Z,2026-02-23T13:09:32Z,master,CopyTranslator,Organization,GPL-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,386
TypeScript,False,,,372046384,MDEwOlJlcG9zaXRvcnkzNzIwNDYzODQ=,million,aidenybai/million,https://github.com/aidenybai/million,Optimizing compiler for React,TypeScript,17556,17556,591,125,False,False,True,False,2021-05-29T18:38:23Z,2026-04-28T06:42:42Z,2025-12-11T22:10:52Z,main,aidenybai,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,387
TypeScript,False,,,908893,MDEwOlJlcG9zaXRvcnk5MDg4OTM=,node-redis,redis/node-redis,https://github.com/redis/node-redis,Redis Node.js client,TypeScript,17517,17517,1946,272,False,False,True,False,2010-09-14T02:05:09Z,2026-04-28T04:49:11Z,2026-04-27T12:27:35Z,master,redis,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,388
TypeScript,False,,,1069943001,R_kgDOP8YI2Q,gemini-voyager,Nagi-ovo/gemini-voyager,https://github.com/Nagi-ovo/gemini-voyager,"An all-in-one enhancement suite for Google Gemini & AI Studio - timeline navigation, folder management, prompt library, and chat export in one powerful extension. / Google Gemini & AI Studio 全能增强插件：集成时间轴导航、文件夹管理、提示词库及聊天导出等众多功能。",TypeScript,17493,17493,547,36,False,False,True,False,2025-10-04T23:42:35Z,2026-04-28T19:05:57Z,2026-04-26T21:19:54Z,main,Nagi-ovo,User,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,389
TypeScript,False,,,57180853,MDEwOlJlcG9zaXRvcnk1NzE4MDg1Mw==,vConsole,Tencent/vConsole,https://github.com/Tencent/vConsole,"A lightweight, extendable front-end developer tool for mobile web page.",TypeScript,17466,17466,2976,44,False,False,True,False,2016-04-27T03:33:45Z,2026-04-28T16:25:25Z,2026-03-27T04:53:58Z,dev,Tencent,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,390
TypeScript,False,,,1062458369,R_kgDOP1PUAQ,page-agent,alibaba/page-agent,https://github.com/alibaba/page-agent,JavaScript in-page GUI agent. Control web interfaces with natural language.,TypeScript,17449,17449,1446,49,False,False,True,False,2025-09-23T09:30:17Z,2026-04-28T14:09:54Z,2026-04-28T08:46:21Z,main,alibaba,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,391
TypeScript,False,,,144849757,MDEwOlJlcG9zaXRvcnkxNDQ4NDk3NTc=,sealos,labring/sealos,https://github.com/labring/sealos,"Sealos is an AI-native Cloud Operating System built on Kubernetes that unifies the entire application lifecycle, from development in cloud IDEs to production deployment and management. It is perfect for building and scaling modern AI applications, managed databases (MySQL, PostgreSQL, Redis, MongoDB) and complex microservice architectures.",TypeScript,17448,17448,2400,90,False,False,True,False,2018-08-15T12:22:50Z,2026-04-28T19:06:39Z,2026-04-28T08:00:02Z,main,labring,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,392
TypeScript,False,,,68968979,MDEwOlJlcG9zaXRvcnk2ODk2ODk3OQ==,nuclear,nukeop/nuclear,https://github.com/nukeop/nuclear,Streaming music player that finds free music for you,TypeScript,17383,17383,1274,9,False,False,True,False,2016-09-22T22:58:21Z,2026-04-28T18:22:53Z,2026-04-28T16:40:21Z,master,nukeop,User,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,393
TypeScript,False,,,169975410,MDEwOlJlcG9zaXRvcnkxNjk5NzU0MTA=,leon,leon-ai/leon,https://github.com/leon-ai/leon,🧠 Leon is your open-source personal assistant.,TypeScript,17195,17195,1442,104,False,False,True,False,2019-02-10T12:25:12Z,2026-04-28T17:38:05Z,2026-04-28T16:01:51Z,develop,leon-ai,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,394
TypeScript,False,,,132474914,MDEwOlJlcG9zaXRvcnkxMzI0NzQ5MTQ=,react-window,bvaughn/react-window,https://github.com/bvaughn/react-window,React components for efficiently rendering large lists and tabular data,TypeScript,17162,17162,816,2,False,False,True,False,2018-05-07T14:45:51Z,2026-04-28T10:46:59Z,2026-04-12T20:54:17Z,main,bvaughn,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,395
TypeScript,False,,,1197305828,R_kgDOR11v5A,claude-code,claude-code-best/claude-code,https://github.com/claude-code-best/claude-code,"原汁原昧 Claude Code 可运行,可构建, 可调试版; Typescript 类型全修复; 企业级可靠性; 安全无毒, lock 文件保真, 可直接 bun i; bun run dev 启动",TypeScript,17158,17158,15531,19,False,False,True,False,2026-03-31T13:33:21Z,2026-04-28T18:37:32Z,2026-04-28T14:29:59Z,main,claude-code-best,User,,data\raw\candidate_repos\typescript_candidates_raw.json,396
TypeScript,False,,,175398594,MDEwOlJlcG9zaXRvcnkxNzUzOTg1OTQ=,type-fest,sindresorhus/type-fest,https://github.com/sindresorhus/type-fest,A collection of essential TypeScript types,TypeScript,17096,17096,686,209,False,False,True,False,2019-03-13T10:30:19Z,2026-04-28T16:28:03Z,2026-04-24T20:52:35Z,main,sindresorhus,User,CC0-1.0,data\raw\candidate_repos\typescript_candidates_raw.json,397
TypeScript,False,,,273546408,MDEwOlJlcG9zaXRvcnkyNzM1NDY0MDg=,foam,foambubble/foam,https://github.com/foambubble/foam,A personal knowledge management and sharing system for VSCode,TypeScript,17073,17073,759,71,False,False,True,False,2020-06-19T17:04:10Z,2026-04-28T16:20:17Z,2026-04-27T10:44:05Z,main,foambubble,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,399
TypeScript,False,,,316086701,MDEwOlJlcG9zaXRvcnkzMTYwODY3MDE=,dnd-kit,clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,The modern toolkit for building drag and drop interfaces,TypeScript,17035,17035,864,84,False,False,True,False,2020-11-26T00:46:52Z,2026-04-28T13:37:17Z,2026-04-27T21:36:03Z,main,clauderic,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,400
TypeScript,False,,,887808295,R_kgDONOrhJw,Thinking-Claude,richards199999/Thinking-Claude,https://github.com/richards199999/Thinking-Claude,Let your Claude able to think,TypeScript,16997,16997,1975,0,False,False,True,False,2024-11-13T10:19:21Z,2026-04-28T15:35:00Z,2026-04-07T18:24:24Z,main,richards199999,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,401
TypeScript,False,,,65219131,MDEwOlJlcG9zaXRvcnk2NTIxOTEzMQ==,linsa,linsa-io/linsa,https://github.com/linsa-io/linsa,Save. Share. Privately.,TypeScript,16900,16900,1038,0,False,False,True,False,2016-08-08T16:09:17Z,2026-04-28T06:25:55Z,2026-01-17T08:47:22Z,main,linsa-io,Organization,,data\raw\candidate_repos\typescript_candidates_raw.json,402
TypeScript,False,,,1176129893,R_kgDORhpRZQ,pua,tanweai/pua,https://github.com/tanweai/pua,你是一个曾经被寄予厚望的 P8 级工程师。Anthropic 当初给你定级的时候，对你的期望是很高的。  一个agent使用的高能动性的skill。  Your AI has been placed on a PIP. 30 days to show improvement.,TypeScript,16843,16843,974,25,False,False,True,False,2026-03-08T16:55:16Z,2026-04-28T18:37:32Z,2026-04-27T06:07:11Z,main,tanweai,User,,data\raw\candidate_repos\typescript_candidates_raw.json,403
TypeScript,False,,,40518025,MDEwOlJlcG9zaXRvcnk0MDUxODAyNQ==,graphiql,graphql/graphiql,https://github.com/graphql/graphiql,GraphiQL & the GraphQL LSP Reference Ecosystem for building browser & IDE tools.,TypeScript,16824,16824,1829,383,False,False,True,False,2015-08-11T02:56:22Z,2026-04-28T09:15:07Z,2026-04-26T14:05:02Z,main,graphql,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,404
TypeScript,False,,,147375544,MDEwOlJlcG9zaXRvcnkxNDczNzU1NDQ=,ky,sindresorhus/ky,https://github.com/sindresorhus/ky,🌳 Tiny & elegant JavaScript HTTP client based on the Fetch API,TypeScript,16800,16800,466,0,False,False,True,False,2018-09-04T16:26:42Z,2026-04-28T13:39:15Z,2026-04-21T09:33:45Z,main,sindresorhus,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,405
TypeScript,False,,,71551629,MDEwOlJlcG9zaXRvcnk3MTU1MTYyOQ==,gitmoji,carloscuesta/gitmoji,https://github.com/carloscuesta/gitmoji,An emoji guide for your commit messages. 😜 ,TypeScript,16742,16742,833,57,False,False,True,False,2016-10-21T09:36:02Z,2026-04-28T17:05:58Z,2026-04-27T08:19:40Z,master,carloscuesta,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,406
TypeScript,False,,,1133207146,R_kgDOQ4teag,baoyu-skills,JimLiu/baoyu-skills,https://github.com/JimLiu/baoyu-skills,,TypeScript,16690,16690,1944,1,False,False,True,False,2026-01-13T03:04:56Z,2026-04-28T17:50:02Z,2026-04-25T20:03:31Z,main,JimLiu,User,,data\raw\candidate_repos\typescript_candidates_raw.json,407
TypeScript,False,,,30064588,MDEwOlJlcG9zaXRvcnkzMDA2NDU4OA==,hls.js,video-dev/hls.js,https://github.com/video-dev/hls.js,HLS.js is a JavaScript library that plays HLS in browsers with support for MSE.,TypeScript,16656,16656,2741,105,False,False,True,False,2015-01-30T09:06:27Z,2026-04-28T18:25:24Z,2026-04-28T11:37:14Z,master,video-dev,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,408
TypeScript,False,,,783343310,R_kgDOLrDezg,ConvertX,C4illin/ConvertX,https://github.com/C4illin/ConvertX,💾 Self-hosted online file converter. Supports 1000+ formats ⚙️,TypeScript,16643,16643,912,100,False,False,True,False,2024-04-07T16:21:39Z,2026-04-28T18:45:18Z,2026-04-27T19:43:48Z,main,C4illin,User,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,409
TypeScript,False,,,186754830,MDEwOlJlcG9zaXRvcnkxODY3NTQ4MzA=,qiankun,umijs/qiankun,https://github.com/umijs/qiankun,"📦 🚀 Blazing fast, simple and complete solution for micro frontends.",TypeScript,16601,16601,2075,423,False,False,True,False,2019-05-15T05:27:23Z,2026-04-28T03:41:52Z,2026-04-19T10:27:31Z,next,umijs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,410
TypeScript,False,,,367595430,MDEwOlJlcG9zaXRvcnkzNjc1OTU0MzA=,lx-music-mobile,lyswhut/lx-music-mobile,https://github.com/lyswhut/lx-music-mobile,一个基于 React native 开发的音乐软件,TypeScript,16576,16576,1862,701,False,False,True,False,2021-05-15T09:53:57Z,2026-04-28T17:44:44Z,2026-04-28T04:26:26Z,master,lyswhut,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,411
TypeScript,False,,,71293321,MDEwOlJlcG9zaXRvcnk3MTI5MzMyMQ==,react-pdf,diegomura/react-pdf,https://github.com/diegomura/react-pdf,📄  Create PDF files using React,TypeScript,16557,16557,1319,385,False,False,True,False,2016-10-18T21:33:58Z,2026-04-28T18:00:04Z,2026-04-24T23:28:13Z,master,diegomura,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,412
TypeScript,False,,,1178737655,R_kgDORkIb9w,OpenMAIC,THU-MAIC/OpenMAIC,https://github.com/THU-MAIC/OpenMAIC,"Open Multi-Agent Interactive Classroom — Get an immersive, multi-agent learning experience in just one click",TypeScript,16519,16519,3115,151,False,False,True,False,2026-03-11T10:13:16Z,2026-04-28T17:13:37Z,2026-04-28T04:26:16Z,main,THU-MAIC,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,413
TypeScript,False,,,48212104,MDEwOlJlcG9zaXRvcnk0ODIxMjEwNA==,better-scroll,ustbhuangyi/better-scroll,https://github.com/ustbhuangyi/better-scroll,":scroll: inspired by iscroll, and it supports more features and has a better scroll perfermance",TypeScript,16495,16495,2590,71,False,False,True,False,2015-12-18T03:22:16Z,2026-04-28T10:46:44Z,2024-06-14T02:59:46Z,dev,ustbhuangyi,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,414
TypeScript,False,,,483406511,R_kgDOHNAyrw,tremor-npm,tremorlabs/tremor-npm,https://github.com/tremorlabs/tremor-npm,React components to build charts and dashboards,TypeScript,16466,16466,479,64,False,False,True,False,2022-04-19T20:54:32Z,2026-04-28T01:49:39Z,2025-01-13T13:06:10Z,main,tremorlabs,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,416
TypeScript,False,,,40511756,MDEwOlJlcG9zaXRvcnk0MDUxMTc1Ng==,flatpickr,flatpickr/flatpickr,https://github.com/flatpickr/flatpickr,"lightweight, powerful javascript datetimepicker with no dependencies",TypeScript,16454,16454,1454,855,False,False,True,False,2015-08-10T23:52:45Z,2026-04-28T12:26:48Z,2024-08-02T14:11:21Z,master,flatpickr,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,417
TypeScript,False,,,434708679,R_kgDOGekgxw,vitest,vitest-dev/vitest,https://github.com/vitest-dev/vitest,Next generation testing framework powered by Vite.,TypeScript,16430,16430,1745,390,False,False,True,False,2021-12-03T19:19:49Z,2026-04-28T16:33:47Z,2026-04-28T16:12:58Z,main,vitest-dev,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,418
TypeScript,False,,,1134543109,R_kgDOQ5_BBQ,skills,vercel-labs/skills,https://github.com/vercel-labs/skills,The open agent skills tool - npx skills,TypeScript,16378,16378,1326,456,False,False,True,False,2026-01-14T21:31:18Z,2026-04-28T19:06:17Z,2026-04-28T16:44:49Z,main,vercel-labs,Organization,,data\raw\candidate_repos\typescript_candidates_raw.json,419
TypeScript,False,,,617179274,R_kgDOJMloig,novel,steven-tey/novel,https://github.com/steven-tey/novel,Notion-style WYSIWYG editor with AI-powered autocompletion.,TypeScript,16236,16236,1370,116,False,False,True,False,2023-03-21T21:14:33Z,2026-04-28T13:47:03Z,2025-01-18T14:26:33Z,main,steven-tey,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,421
TypeScript,False,,,17148588,MDEwOlJlcG9zaXRvcnkxNzE0ODU4OA==,Signal-Desktop,signalapp/Signal-Desktop,https://github.com/signalapp/Signal-Desktop,"A private messenger for Windows, macOS, and Linux.",TypeScript,16235,16235,3019,910,False,False,True,False,2014-02-24T19:53:36Z,2026-04-28T17:41:56Z,2026-04-26T17:55:44Z,main,signalapp,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,422
TypeScript,False,,,165536154,MDEwOlJlcG9zaXRvcnkxNjU1MzYxNTQ=,typescript-eslint,typescript-eslint/typescript-eslint,https://github.com/typescript-eslint/typescript-eslint,:sparkles: Monorepo for all the tooling which enables ESLint to support TypeScript,TypeScript,16228,16228,2909,305,False,False,True,False,2019-01-13T17:52:15Z,2026-04-28T18:06:54Z,2026-04-28T12:32:33Z,main,typescript-eslint,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,423
TypeScript,False,,,225260962,MDEwOlJlcG9zaXRvcnkyMjUyNjA5NjI=,plate,udecode/plate,https://github.com/udecode/plate,Rich-text editor with AI and shadcn/ui,TypeScript,16204,16204,972,20,False,False,True,False,2019-12-02T01:40:10Z,2026-04-28T15:48:55Z,2026-04-28T15:55:42Z,main,udecode,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,424
TypeScript,False,,,467471,MDEwOlJlcG9zaXRvcnk0Njc0NzE=,tinymce,tinymce/tinymce,https://github.com/tinymce/tinymce,"The world's #1 JavaScript library for rich text editing. Available for React, Vue and Angular",TypeScript,16183,16183,2334,429,False,False,True,False,2010-01-11T14:46:42Z,2026-04-28T10:45:29Z,2026-04-28T18:24:00Z,main,tinymce,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,425
TypeScript,False,,,458094748,R_kgDOG034nA,omnivore,omnivore-app/omnivore,https://github.com/omnivore-app/omnivore,"Omnivore is a complete, open source read-it-later solution for people who like reading.",TypeScript,16038,16038,1258,367,False,False,True,False,2022-02-11T07:57:13Z,2026-04-28T14:47:24Z,2026-03-26T14:22:28Z,main,omnivore-app,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,426
TypeScript,False,,,111667959,MDEwOlJlcG9zaXRvcnkxMTE2Njc5NTk=,umi,umijs/umi,https://github.com/umijs/umi,A framework in react community ✨,TypeScript,16024,16024,2674,321,False,False,True,False,2017-11-22T10:09:36Z,2026-04-28T04:43:26Z,2026-04-27T10:25:29Z,master,umijs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,427
TypeScript,False,,,58360147,MDEwOlJlcG9zaXRvcnk1ODM2MDE0Nw==,javascript-obfuscator,javascript-obfuscator/javascript-obfuscator,https://github.com/javascript-obfuscator/javascript-obfuscator,A powerful obfuscator for JavaScript and Node.js,TypeScript,16003,16003,1720,38,False,False,True,False,2016-05-09T08:16:53Z,2026-04-28T16:06:15Z,2026-04-27T08:18:30Z,master,javascript-obfuscator,Organization,BSD-2-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,428
TypeScript,False,,,262862475,MDEwOlJlcG9zaXRvcnkyNjI4NjI0NzU=,amplication,amplication/amplication,https://github.com/amplication/amplication,"Amplication brings order to the chaos of large-scale software development by creating Golden Paths for developers - streamlined workflows that drive consistency, enable high-quality code practices, simplify onboarding, and accelerate standardized delivery across teams.",TypeScript,15992,15992,1549,630,False,False,True,False,2020-05-10T19:41:49Z,2026-04-28T06:58:43Z,2026-04-23T02:40:19Z,master,amplication,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,429
TypeScript,False,,,48764652,MDEwOlJlcG9zaXRvcnk0ODc2NDY1Mg==,react-native-maps,react-native-maps/react-native-maps,https://github.com/react-native-maps/react-native-maps,React Native Mapview component for iOS + Android,TypeScript,15956,15956,4959,87,False,False,True,False,2015-12-29T19:54:20Z,2026-04-27T18:56:18Z,2026-04-09T06:41:34Z,master,react-native-maps,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,430
TypeScript,False,,,504215082,R_kgDOHg22Kg,sismo-badges,sismo-core/sismo-badges,https://github.com/sismo-core/sismo-badges,Contracts of the Sismo Badge Minting Protocol ,TypeScript,15937,15937,531,7,False,False,True,False,2022-06-16T15:46:44Z,2026-04-26T23:43:06Z,2023-10-03T15:47:29Z,main,sismo-core,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,431
TypeScript,False,,,440079558,R_kgDOGjsUxg,lowcode-engine,alibaba/lowcode-engine,https://github.com/alibaba/lowcode-engine,An enterprise-class low-code technology stack with scale-out design / 一套面向扩展设计的企业级低代码技术体系,TypeScript,15885,15885,2744,664,False,False,True,False,2021-12-20T07:26:44Z,2026-04-28T02:46:18Z,2025-03-10T09:37:14Z,main,alibaba,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,432
TypeScript,False,,,48117679,MDEwOlJlcG9zaXRvcnk0ODExNzY3OQ==,react-jsonschema-form,rjsf-team/react-jsonschema-form,https://github.com/rjsf-team/react-jsonschema-form,A React component for building Web forms from JSON Schema.,TypeScript,15758,15758,2321,193,False,False,True,False,2015-12-16T15:14:05Z,2026-04-28T18:18:44Z,2026-04-24T19:56:02Z,main,rjsf-team,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,433
TypeScript,False,,,1073224021,R_kgDOP_gZVQ,compound-engineering-plugin,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,15750,15750,1227,55,False,False,True,False,2025-10-09T19:43:46Z,2026-04-28T18:58:24Z,2026-04-28T17:33:53Z,main,EveryInc,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,434
TypeScript,True,starter,full_name; name,854894542,R_kgDOMvSnzg,saas-starter,nextjs/saas-starter,https://github.com/nextjs/saas-starter,"Get started quickly with Next.js, Postgres, Stripe, and shadcn/ui.",TypeScript,15733,15733,2623,46,False,False,True,False,2024-09-10T00:18:56Z,2026-04-28T16:24:14Z,2025-12-11T22:35:37Z,main,nextjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,435
