repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
bokeh/bokeh,TypeScript,0.5042998047174732,543,469,True,False,True,True,False,language_threshold_failed,False,,,3834332,MDEwOlJlcG9zaXRvcnkzODM0MzMy,bokeh,bokeh/bokeh,https://github.com/bokeh/bokeh,"Interactive Data Visualization in the browser, from  Python",TypeScript,20376,20376,4253,871,False,False,True,False,2012-03-26T15:40:01Z,2026-04-28T12:02:35Z,2026-04-28T12:02:31Z,branch-3.10,bokeh,Organization,BSD-3-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,315,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,bokehjs/test;bokehjs/test/assets;bokehjs/test/assets/css;bokehjs/test/assets/css/global.css;bokehjs/test/assets/css/local.css;bokehjs/test/assets/data;bokehjs/test/assets/data/probly.csv;bokehjs/test/assets/data/sprint.csv;bokehjs/test/assets/fonts;bokehjs/test/assets/fonts/fonts.css,.github/workflows/bokeh-ci-full.yml;.github/workflows/bokeh-ci.yml;.github/workflows/bokeh-release-build.yml;.github/workflows/bokeh-release-deploy.yml;.github/workflows/bokehjs-ci.yml;.github/workflows/bokehjs-test-chromium.yml;.github/workflows/codeql-analysis.yml;.github/workflows/composite;.github/workflows/composite/build;.github/workflows/composite/build/action.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/task.md;.github/PULL_REQUEST_TEMPLATE.md;bokehjs/CONTRIBUTING.md;docs/CODE_OF_CONDUCT.md;docs/SECURITY.md,False,6649,data\raw\repo_metadata\bokeh_bokeh_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,309,TypeScript,"{""CSS"":1947,""GLSL"":58334,""HTML"":46218,""JavaScript"":14699,""Jinja"":22737,""Less"":82174,""Nearley"":568,""Python"":4728083,""Shell"":3447,""TypeScript"":5044224}",5044224,10002431,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,677
graphql/graphql-js,TypeScript,0.8483045196625297,92,147,True,True,True,True,True,,False,,,38307428,MDEwOlJlcG9zaXRvcnkzODMwNzQyOA==,graphql-js,graphql/graphql-js,https://github.com/graphql/graphql-js,A reference implementation of GraphQL for JavaScript,TypeScript,20313,20313,2047,132,False,False,True,False,2015-06-30T12:16:50Z,2026-04-28T13:40:59Z,2026-04-28T11:13:14Z,16.x.x,graphql,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,316,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/__testUtils__/__tests__;src/__testUtils__/__tests__/dedent-test.ts;src/__testUtils__/__tests__/genFuzzStrings-test.ts;src/__testUtils__/__tests__/inspectStr-test.ts;src/__testUtils__/__tests__/resolveOnNextTick-test.ts;src/__tests__;src/__tests__/starWarsData.ts;src/__tests__/starWarsIntrospection-test.ts;src/__tests__/starWarsQuery-test.ts;src/__tests__/starWarsSchema.ts,.github/workflows/ci.yml;.github/workflows/deploy-artifact-as-branch.yml;.github/workflows/pull_request.yml;.github/workflows/pull_request_opened.yml;.github/workflows/push.yml;.github/workflows/release.yml,.github/CONTRIBUTING.md,False,455,data\raw\repo_metadata\graphql_graphql_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,310,TypeScript,"{""CSS"":8316,""JavaScript"":62369,""MDX"":269880,""TypeScript"":1904492}",1904492,2245057,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,678
TibixDev/winboat,TypeScript,0.42398631419855537,290,197,True,False,True,True,False,language_threshold_failed,False,,,960420129,R_kgDOOT7ZIQ,winboat,TibixDev/winboat,https://github.com/TibixDev/winboat,Run Windows apps on 🐧 Linux with ✨ seamless integration,TypeScript,20286,20286,577,323,False,False,True,False,2025-04-04T12:03:11Z,2026-04-28T18:57:01Z,2026-04-18T15:28:33Z,main,TibixDev,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,317,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/release.yml,.github/ISSUE_TEMPLATE/1-bug-report.yml;.github/ISSUE_TEMPLATE/2-feature-request.yml;.github/ISSUE_TEMPLATE/config.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,150,data\raw\repo_metadata\tibixdev_winboat_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,311,TypeScript,"{""Batchfile"":1230,""CSS"":26334,""Go"":17097,""HTML"":583,""PowerShell"":39885,""Shell"":1435,""TypeScript"":182906,""Vue"":161926}",182906,431396,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,679
wenyan-lang/wenyan,TypeScript,0.872484232826745,0,0,True,True,False,False,False,commit_threshold_failed;closed_issue_threshold_failed,False,,,226726247,MDEwOlJlcG9zaXRvcnkyMjY3MjYyNDc=,wenyan,wenyan-lang/wenyan,https://github.com/wenyan-lang/wenyan,文言文編程語言 A programming language for the ancient Chinese.,TypeScript,20254,20254,1102,214,False,False,True,False,2019-12-08T20:21:32Z,2026-04-28T08:58:17Z,2023-10-20T13:39:33Z,master,wenyan-lang,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,318,screened,final_sample_only,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/__snapshots__;test/__snapshots__/examples.test.ts.snap;test/examples.test.ts;test/fixture;test/fixture/nested-import;test/fixture/nested-import/四庫全書;test/fixture/nested-import/四庫全書/序.wy;test/fixture/nested-import/四庫全書/本草綱目;test/fixture/nested-import/四庫全書/本草綱目/序.wy,.github/workflows/cdn.yml;.github/workflows/publish.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/issue.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,191,data\raw\repo_metadata\wenyan_lang_wenyan_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,312,TypeScript,"{""CSS"":2492,""HTML"":5769,""JavaScript"":49145,""Makefile"":136,""TypeScript"":393712}",393712,451254,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,680
vercel/chatbot,TypeScript,0.9600631964132118,318,375,True,True,True,True,True,,False,,,642917329,R_kgDOJlIj0Q,chatbot,vercel/chatbot,https://github.com/vercel/chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",TypeScript,20199,20199,6519,18,False,False,True,False,2023-05-19T16:36:23Z,2026-04-28T18:24:04Z,2026-04-17T14:05:43Z,main,vercel,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,319,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,lib/ai/models.test.ts;tests;tests/e2e;tests/e2e/api.test.ts;tests/e2e/auth.test.ts;tests/e2e/chat.test.ts;tests/e2e/model-selector.test.ts;tests/fixtures.ts;tests/helpers.ts;tests/pages,.github/workflows/lint.yml;.github/workflows/playwright.yml,,False,232,data\raw\repo_metadata\vercel_chatbot_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,313,TypeScript,"{""CSS"":11156,""JavaScript"":13313,""TypeScript"":588224}",588224,612693,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,681
dyad-sh/dyad,TypeScript,0.9545749570267817,760,969,True,True,True,True,True,,False,,,964395174,R_kgDOOXuApg,dyad,dyad-sh/dyad,https://github.com/dyad-sh/dyad,"Local, open-source AI app builder for power users ✨ v0 / Lovable / Replit / Bolt alternative 🌟 Star if you like it!",TypeScript,20192,20192,2352,275,False,False,True,False,2025-04-11T06:33:48Z,2026-04-28T18:51:54Z,2026-04-28T00:01:21Z,main,dyad-sh,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,320,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.claude/hooks/tests;.claude/hooks/tests/README.md;.claude/hooks/tests/bad_commands.txt;.claude/hooks/tests/fixtures;.claude/hooks/tests/fixtures/completed_tasks.jsonl;.claude/hooks/tests/fixtures/incomplete_tasks.jsonl;.claude/hooks/tests/good_commands.txt;.claude/hooks/tests/python_bad_commands.txt;.claude/hooks/tests/python_good_commands.txt;.claude/hooks/tests/python_passthrough_commands.txt,.github/workflows/README.md;.github/workflows/bugbot-trigger.yml;.github/workflows/cancel-ci-after-merge.yml;.github/workflows/cancel-claude-pr-review-after-merge.yml;.github/workflows/ci.yml;.github/workflows/cla.yml;.github/workflows/claude-check-workflows.yml;.github/workflows/claude-deflake-e2e.yml;.github/workflows/claude-pr-review.yml;.github/workflows/claude-rebase.yml,.github/ISSUE_TEMPLATE/add_template.md;.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/ISSUE_TEMPLATE/hub_issue.md;CONTRIBUTING.md;SECURITY.md;src/pro/CONTRIBUTING.md,False,1912,data\raw\repo_metadata\dyad_sh_dyad_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,314,TypeScript,"{""Astro"":779,""CSS"":17680,""HTML"":2105,""JavaScript"":117501,""Python"":105523,""Shell"":9973,""TypeScript"":5328404}",5328404,5581965,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,682
readest/readest,TypeScript,0.9235452886277791,1497,1230,True,True,True,True,True,,False,,,871781831,R_kgDOM_ZVxw,readest,readest/readest,https://github.com/readest/readest,"Readest is a modern, feature-rich ebook reader designed for avid readers offering seamless cross-platform access, powerful tools, and an intuitive interface to elevate your reading experience.",TypeScript,20049,20049,1133,140,False,False,True,False,2024-10-12T23:16:55Z,2026-04-28T18:27:01Z,2026-04-28T18:26:56Z,main,readest,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,321,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/readest-app/e2e;apps/readest-app/e2e/app.e2e.ts;apps/readest-app/e2e/tsconfig.json;apps/readest-app/src-tauri/plugins/tauri-plugin-native-bridge/android/src/test;apps/readest-app/src-tauri/plugins/tauri-plugin-native-bridge/android/src/test/java;apps/readest-app/src-tauri/plugins/tauri-plugin-native-bridge/android/src/test/java/ExampleUnitTest.kt;apps/readest-app/src-tauri/plugins/tauri-plugin-native-bridge/ios/Tests;apps/readest-app/src-tauri/plugins/tauri-plugin-native-bridge/ios/Tests/PluginTests;apps/readest-app/src-tauri/plugins/tauri-plugin-native-bridge/ios/Tests/PluginTests/PluginTests.swift;apps/readest-app/src-tauri/plugins/tauri-plugin-native-tts/android/src/test,.github/workflows/codeql.yml;.github/workflows/pull-request.yml;.github/workflows/release.yml;.github/workflows/retry-workflow.yml;.github/workflows/upload-to-r2.yml;.github/workflows/vercel-merge.yml,.github/ISSUE_TEMPLATE/feature-request.md;.github/ISSUE_TEMPLATE/report-bug.md;CONTRIBUTING.md;SECURITY.md,False,1457,data\raw\repo_metadata\readest_readest_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,315,TypeScript,"{""CSS"":16348,""Dockerfile"":1386,""JavaScript"":4293,""Kotlin"":85405,""Lua"":58789,""NSIS"":3946,""Nix"":5662,""RenderScript"":2,""Ruby"":1153,""Rust"":162143,""Shell"":10483,""Swift"":39849,""TypeScript"":4704524}",4704524,5093983,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,683
KaTeX/KaTeX,TypeScript,0.6651391053772842,80,62,True,False,True,True,False,language_threshold_failed,False,,,11195700,MDEwOlJlcG9zaXRvcnkxMTE5NTcwMA==,KaTeX,KaTeX/KaTeX,https://github.com/KaTeX/KaTeX,Fast math typesetting for the web.,TypeScript,20015,20015,1299,415,False,False,True,False,2013-07-05T09:01:54Z,2026-04-28T18:23:54Z,2026-04-26T10:19:21Z,main,KaTeX,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,322,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,contrib/auto-render/test;contrib/auto-render/test/auto-render-spec.ts;contrib/render-a11y-string/test;contrib/render-a11y-string/test/render-a11y-string-spec.ts;test;test/__snapshots__;test/__snapshots__/katex-spec.ts.snap;test/__snapshots__/mathml-spec.ts.snap;test/dup-spec.ts;test/errors-spec.ts,.github/workflows/ci.yml;.github/workflows/codeql-analysis.yml;.github/workflows/fonts.yml;.github/workflows/screenshotter.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.md;.github/ISSUE_TEMPLATE/rendering-bug-report.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;docs/security.md,False,761,data\raw\repo_metadata\katex_katex_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,316,TypeScript,"{""CSS"":19030,""Dockerfile"":1947,""HTML"":34758,""JavaScript"":262506,""Makefile"":4177,""Perl"":103244,""Python"":16476,""SCSS"":17095,""Shell"":5345,""TeX"":1176,""TypeScript"":925134}",925134,1390888,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,684
coleam00/Archon,TypeScript,0.9802728484680979,176,266,True,True,True,True,True,,False,,,929121414,R_kgDON2FEhg,Archon,coleam00/Archon,https://github.com/coleam00/Archon,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,20004,20004,3077,189,False,False,True,False,2025-02-07T21:04:12Z,2026-04-28T18:43:24Z,2026-04-28T12:20:26Z,dev,coleam00,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,323,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/adapters/src/chat/slack/adapter.test.ts;packages/adapters/src/chat/slack/auth.test.ts;packages/adapters/src/chat/telegram/adapter.test.ts;packages/adapters/src/chat/telegram/auth.test.ts;packages/adapters/src/chat/telegram/markdown.test.ts;packages/adapters/src/community/chat/discord/adapter.test.ts;packages/adapters/src/community/chat/discord/auth.test.ts;packages/adapters/src/community/forge/gitea/adapter.test.ts;packages/adapters/src/community/forge/gitlab/adapter.test.ts;packages/adapters/src/community/forge/gitlab/auth.test.ts,.github/workflows/deploy-docs.yml;.github/workflows/e2e-smoke.yml;.github/workflows/publish.yml;.github/workflows/release.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/pull_request_template.md;CONTRIBUTING.md;SECURITY.md;packages/docs-web/src/content/docs/reference/security.md,False,980,data\raw\repo_metadata\coleam00_archon_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,317,TypeScript,"{""CSS"":8062,""Dockerfile"":9003,""HTML"":741,""JavaScript"":18032,""MDX"":1828,""PowerShell"":23689,""Python"":295,""Ruby"":1757,""Shell"":33664,""TypeScript"":4823609}",4823609,4920680,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,685
stan-smith/FossFLOW,TypeScript,0.8092972898826204,234,88,True,True,True,True,True,,False,,,1011253718,R_kgDOPEaB1g,FossFLOW,stan-smith/FossFLOW,https://github.com/stan-smith/FossFLOW,Make beautiful isometric infrastructure diagrams,TypeScript,19989,19989,1337,13,False,False,True,False,2025-06-30T14:31:21Z,2026-04-28T19:02:09Z,2026-04-28T15:10:40Z,master,stan-smith,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,324,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,e2e-tests/tests;e2e-tests/tests/test_base_path_routing.py;e2e-tests/tests/test_basic_load.py;e2e-tests/tests/test_connector_undo.py;e2e-tests/tests/test_export_svg.py;e2e-tests/tests/test_import_diagram.py;e2e-tests/tests/test_multi_node_undo.py;e2e-tests/tests/test_node_placement.py;e2e-tests/tests/test_rect_text_undo.py;e2e-tests/tests/test_store_debug.py,.github/workflows/dependabot-automerge.yml;.github/workflows/docker.yml;.github/workflows/e2e-tests.yml;.github/workflows/e2e-tests.yml.backup;.github/workflows/ethicalcheck.yml;.github/workflows/pages.yml;.github/workflows/release.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,500,data\raw\repo_metadata\stan_smith_fossflow_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,318,TypeScript,"{""CSS"":8974,""Dockerfile"":1402,""HTML"":3206,""JavaScript"":11566,""MDX"":11219,""Python"":122411,""Shell"":35857,""TypeScript"":825985}",825985,1020620,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,686
docmost/docmost,TypeScript,0.959291910028753,664,701,True,True,True,True,True,,False,,,674295265,R_kgDOKDDt4Q,docmost,docmost/docmost,https://github.com/docmost/docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,TypeScript,19954,19954,1256,297,False,False,True,False,2023-08-03T15:35:48Z,2026-04-28T18:52:17Z,2026-04-27T15:10:08Z,main,docmost,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,325,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,apps/server/src/common/helpers/utils.spec.ts;apps/server/src/common/validators/no-urls.validator.spec.ts;apps/server/src/core/auth/auth.controller.spec.ts;apps/server/src/core/auth/services/auth.service.spec.ts;apps/server/src/core/auth/services/token.service.spec.ts;apps/server/src/core/comment/comment.service.spec.ts;apps/server/src/core/group/group.controller.spec.ts;apps/server/src/core/group/services/group.service.spec.ts;apps/server/src/core/page/page.controller.spec.ts;apps/server/src/core/page/services/page.service.spec.ts,.github/workflows/release.yml,,False,1611,data\raw\repo_metadata\docmost_docmost_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,319,TypeScript,"{""CSS"":113691,""Dockerfile"":1209,""HTML"":1076,""JavaScript"":2412,""TypeScript"":2789830}",2789830,2908218,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,687
microsoft/fluentui,TypeScript,0.9501298486441823,2999,1563,True,True,True,True,True,,False,,,60537144,MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,fluentui,microsoft/fluentui,https://github.com/microsoft/fluentui,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",TypeScript,19950,19950,2881,688,False,False,True,False,2016-06-06T15:03:44Z,2026-04-28T16:57:55Z,2026-04-28T16:29:40Z,master,microsoft,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,326,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/public-docsite-v9/src/Concepts/Migration/FromV8/Components/Flex/utils.stories.test.tsx;apps/public-docsite-v9/tsconfig.spec.json;apps/rit-tests-v8/src/shared/components/ContextualMenu/ContextualMenuExample.test.tsx;apps/rit-tests-v8/tsconfig.spec.json;apps/rit-tests-v9/tsconfig.spec.json;apps/ssr-tests-v9/tsconfig.spec.json;apps/ssr-tests/test;apps/ssr-tests/test/test.js;apps/vr-tests-react-components/src/utilities/utilities.test.tsx;packages/charts/chart-utilities/src/DecodeBase64Data.UT.test.ts,.github/workflows/azure-static-web-apps-deploy.yml;.github/workflows/bundle-size-base.yml;.github/workflows/bundle-size-comment.yml;.github/workflows/bundle-size.yml;.github/workflows/check-packages.yml;.github/workflows/check-tooling.yml;.github/workflows/copilot-setup-steps.yml;.github/workflows/create-experimental-branch.yml;.github/workflows/docsite-publish-ghpages.yml;.github/workflows/issues.yml,.github/ISSUE_TEMPLATE/01-react-components-bug-report.yml;.github/ISSUE_TEMPLATE/02-react-bug-report.yml;.github/ISSUE_TEMPLATE/03-react-charting-bug-report.yml;.github/ISSUE_TEMPLATE/04-web-components-bug-report.yml;.github/ISSUE_TEMPLATE/05-tooling-bug-report.yml;.github/ISSUE_TEMPLATE/06-documentation.yml;.github/ISSUE_TEMPLATE/07-feature-request.yml;.github/ISSUE_TEMPLATE/08-convergence_epic.md;.github/ISSUE_TEMPLATE/09-project_pitch.md;.github/ISSUE_TEMPLATE/config.yml,False,21334,data\raw\repo_metadata\microsoft_fluentui_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,320,TypeScript,"{""CSS"":48703,""Dockerfile"":429,""HTML"":66085,""Handlebars"":844,""JavaScript"":650425,""MDX"":593482,""SCSS"":162727,""Shell"":1385,""TypeScript"":29036886}",29036886,30560966,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,688
NVIDIA/NemoClaw,TypeScript,0.7253032649785355,0,0,True,True,False,False,False,commit_threshold_failed;closed_issue_threshold_failed,False,,,1182547092,R_kgDORnw8lA,NemoClaw,NVIDIA/NemoClaw,https://github.com/NVIDIA/NemoClaw,Run OpenClaw more securely inside NVIDIA OpenShell with managed inference,TypeScript,19896,19896,2521,423,False,False,True,False,2026-03-15T17:04:09Z,2026-04-28T19:08:34Z,2026-04-28T19:04:15Z,main,NVIDIA,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,328,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,nemoclaw/src/blueprint/private-networks.test.ts;nemoclaw/src/blueprint/runner.test.ts;nemoclaw/src/blueprint/snapshot.test.ts;nemoclaw/src/blueprint/ssrf.test.ts;nemoclaw/src/blueprint/state.test.ts;nemoclaw/src/commands/config-show.test.ts;nemoclaw/src/commands/migration-state.test.ts;nemoclaw/src/commands/shields-status.test.ts;nemoclaw/src/commands/slash.test.ts;nemoclaw/src/lib/ports.test.ts,.github/workflows/base-image.yaml;.github/workflows/commit-lint.yaml;.github/workflows/dco-check.yaml;.github/workflows/docker-pin-check.yaml;.github/workflows/docs-links-pr.yaml;.github/workflows/docs-preview-deploy.yaml;.github/workflows/docs-preview-pr.yaml;.github/workflows/e2e-brev.yaml;.github/workflows/installer-hash-check.yaml;.github/workflows/legacy-path-guard.yaml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/doc_issue.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/CONTRIBUTING.md,False,691,data\raw\repo_metadata\nvidia_nemoclaw_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,321,TypeScript,"{""Dockerfile"":30943,""JavaScript"":39991,""Makefile"":843,""Python"":83708,""Shell"":1029774,""TypeScript"":3129532}",3129532,4314791,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,689
monkeytypegame/monkeytype,TypeScript,0.8753568474611034,2444,366,True,True,True,True,True,,False,,,263983855,MDEwOlJlcG9zaXRvcnkyNjM5ODM4NTU=,monkeytype,monkeytypegame/monkeytype,https://github.com/monkeytypegame/monkeytype,"The most customizable typing website with a minimalistic design and a ton of features. Test yourself in various modes, track your progress and improve your speed.",TypeScript,19881,19881,3146,143,False,False,True,False,2020-05-14T17:41:09Z,2026-04-28T17:48:51Z,2026-04-28T17:42:01Z,master,monkeytypegame,Organization,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,329,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,backend/__tests__;backend/__tests__/__integration__;backend/__tests__/__integration__/__migration__;backend/__tests__/__integration__/__migration__/testActivity.spec.ts;backend/__tests__/__integration__/dal;backend/__tests__/__integration__/dal/admin-uids.spec.ts;backend/__tests__/__integration__/dal/ape-keys.spec.ts;backend/__tests__/__integration__/dal/blocklist.spec.ts;backend/__tests__/__integration__/dal/config.spec.ts;backend/__tests__/__integration__/dal/connections.spec.ts,.github/workflows/check-formatting.yml;.github/workflows/check-todo.yml;.github/workflows/ci-failure-comment.yml;.github/workflows/claude-code-review.yml;.github/workflows/claude.yml;.github/workflows/fix-formatting.yml;.github/workflows/labeler.yml;.github/workflows/monkey-ci.yml;.github/workflows/publish-docker-images.yml;.github/workflows/semantic-pr-title.yml,.github/ISSUE_TEMPLATE/bug_report.yaml;.github/ISSUE_TEMPLATE/config.yml;.github/pull_request_template.md;docs/CODE_OF_CONDUCT.md;docs/CONTRIBUTING.md;docs/SECURITY.md,False,2128,data\raw\repo_metadata\monkeytypegame_monkeytype_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,322,TypeScript,"{""CSS"":64278,""Dockerfile"":2291,""HTML"":230587,""JavaScript"":54003,""Lua"":6721,""SCSS"":140101,""Shell"":3992,""TypeScript"":3525308}",3525308,4027281,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,690
