repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
kortix-ai/suna,TypeScript,0.8628160890953979,5052,1098,True,True,True,True,True,,False,,,868173144,R_kgDOM79FWA,suna,kortix-ai/suna,https://github.com/kortix-ai/suna,The Autonomous Company Operating System,TypeScript,19677,19677,3406,14,False,False,True,False,2024-10-05T17:01:01Z,2026-04-28T18:10:03Z,2026-04-28T16:03:32Z,main,kortix-ai,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,333,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/api/src/__tests__;apps/api/src/__tests__/billing;apps/api/src/__tests__/billing/account-deletion.test.ts;apps/api/src/__tests__/billing/checkout-provision.test.ts;apps/api/src/__tests__/billing/credits.test.ts;apps/api/src/__tests__/billing/customers-repository.test.ts;apps/api/src/__tests__/billing/mocks.ts;apps/api/src/__tests__/billing/subscriptions.test.ts;apps/api/src/__tests__/billing/webhooks.test.ts;apps/api/src/__tests__/billing/yearly-rotation.test.ts,.github/workflows/deploy-dev.yml;.github/workflows/release.yml;.github/workflows/snapshot-build.yml;.github/workflows/trigger-staging-qa.yml,CONTRIBUTING.md,False,3879,data\raw\repo_metadata\kortix_ai_suna_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,326,TypeScript,"{""C"":102,""CSS"":82327,""Dockerfile"":31922,""HTML"":592646,""JavaScript"":1421317,""Kotlin"":4476,""MDX"":75,""PLpgSQL"":17473,""Python"":320282,""Ruby"":2521,""Shell"":348650,""Swift"":2275,""TeX"":2900,""TypeScript"":17780159}",17780159,20607125,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,694
humanlayer/12-factor-agents,TypeScript,0.8021265325340915,273,5,True,True,True,True,True,,False,,,957658915,R_kgDOORS3Iw,12-factor-agents,humanlayer/12-factor-agents,https://github.com/humanlayer/12-factor-agents,What are the principles we can use to build LLM-powered software that is actually good enough to put in the hands of production customers?,TypeScript,19548,19548,1480,18,False,False,True,False,2025-03-30T22:10:39Z,2026-04-28T18:38:23Z,2025-09-21T14:37:40Z,main,humanlayer,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,334,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,packages/walkthroughgen/test;packages/walkthroughgen/test/e2e;packages/walkthroughgen/test/e2e/test-e2e.ts;packages/walkthroughgen/test/utils;packages/walkthroughgen/test/utils/console-mock.ts;packages/walkthroughgen/test/utils/temp-dir.ts,,,False,596,data\raw\repo_metadata\humanlayer_12_factor_agents_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,327,TypeScript,"{""JavaScript"":214,""Jupyter Notebook"":49390,""Makefile"":468,""Python"":33091,""Shell"":4248,""TypeScript"":354341}",354341,441752,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,695
whyour/qinglong,TypeScript,0.8757069988983135,301,462,True,True,True,True,True,,False,,,347404990,MDEwOlJlcG9zaXRvcnkzNDc0MDQ5OTA=,qinglong,whyour/qinglong,https://github.com/whyour/qinglong,"支持 Python3、JavaScript、Shell、Typescript 的定时任务管理平台（Timed task management platform supporting Python3, JavaScript, Shell, Typescript）",TypeScript,19531,19531,3244,137,False,False,True,False,2021-03-13T15:21:04Z,2026-04-28T12:23:03Z,2026-04-25T08:01:42Z,develop,whyour,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,335,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/build-docker-image.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;SECURITY.md,False,277,data\raw\repo_metadata\whyour_qinglong_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,328,TypeScript,"{""Dockerfile"":5190,""JavaScript"":6971,""Less"":20896,""Python"":11649,""Shell"":54689,""TypeScript"":700288}",700288,799683,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,696
rrweb-io/rrweb,TypeScript,0.8860338974610105,101,30,True,True,True,True,True,,False,,,151843254,MDEwOlJlcG9zaXRvcnkxNTE4NDMyNTQ=,rrweb,rrweb-io/rrweb,https://github.com/rrweb-io/rrweb,record and replay the web,TypeScript,19502,19502,1655,403,False,False,True,False,2018-10-06T13:35:55Z,2026-04-28T14:24:42Z,2026-03-19T16:46:05Z,master,rrweb-io,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,336,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/all/test;packages/all/test/__snapshots__;packages/all/test/__snapshots__/cross-origin-iframe-packer.test.ts.snap;packages/all/test/cross-origin-iframe-packer.test.ts;packages/all/test/html;packages/all/test/html/blank.html;packages/all/test/utils.ts;packages/packer/test;packages/packer/test/__snapshots__;packages/packer/test/__snapshots__/packer.test.ts.snap,.github/workflows/ci-cd.yml;.github/workflows/eslint-check.yml;.github/workflows/pr-checks-privileged.yml;.github/workflows/release.yml;.github/workflows/style-check.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,831,data\raw\repo_metadata\rrweb_io_rrweb_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,329,TypeScript,"{""CSS"":3575,""HTML"":64758,""JavaScript"":72512,""Shell"":395,""Svelte"":23529,""TypeScript"":1281003}",1281003,1445772,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,697
birobirobiro/awesome-shadcn-ui,TypeScript,0.9504334230070589,510,45,True,True,True,True,True,,True,awesome,description; full_name; name; topics,753271457,R_kgDOLOYCoQ,awesome-shadcn-ui,birobirobiro/awesome-shadcn-ui,https://github.com/birobirobiro/awesome-shadcn-ui,A curated list of awesome things related to shadcn/ui.,TypeScript,19426,19426,1181,6,False,False,True,False,2024-02-05T19:48:57Z,2026-04-28T15:17:25Z,2026-04-27T01:03:03Z,main,birobirobiro,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,337,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/add-dates.yml;.github/workflows/format-readme.yml;.github/workflows/link-check.yml,.github/pull_request_template.md,False,171,data\raw\repo_metadata\birobirobiro_awesome_shadcn_ui_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,330,TypeScript,"{""CSS"":10006,""JavaScript"":11551,""TypeScript"":413353}",413353,434910,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,698
slopus/happy,TypeScript,0.9520449513676443,1413,67,True,True,True,True,True,,False,,,1021895365,R_kgDOPOjixQ,happy,slopus/happy,https://github.com/slopus/happy,"Mobile and Web client for Codex and Claude Code, with realtime voice, encryption and fully featured",TypeScript,19369,19369,1603,643,False,False,True,False,2025-07-18T05:53:18Z,2026-04-28T18:06:36Z,2026-04-28T04:57:27Z,main,slopus,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,338,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/codium/sources/theme/__tests__;packages/codium/sources/theme/__tests__/codex-snapshots.json;packages/codium/sources/theme/__tests__/codex-themes.json;packages/codium/sources/theme/__tests__/derive.test.ts;packages/happy-agent/src/api.test.ts;packages/happy-agent/src/auth.test.ts;packages/happy-agent/src/cli-smoke.test.ts;packages/happy-agent/src/config.test.ts;packages/happy-agent/src/credentials.test.ts;packages/happy-agent/src/encryption.test.ts,.github/workflows/cli-smoke-test.yml;.github/workflows/typecheck.yml,docs/CONTRIBUTING.md,False,2094,data\raw\repo_metadata\slopus_happy_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,331,TypeScript,"{""CSS"":74927,""Dockerfile"":2109,""Go"":71,""HTML"":9075,""JavaScript"":186930,""PLpgSQL"":747,""Rust"":670,""Shell"":17319,""TypeScript"":5794018}",5794018,6085866,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,699
github/docs,TypeScript,0.9785845190920686,12782,1728,True,True,True,True,True,,False,,,189621607,MDEwOlJlcG9zaXRvcnkxODk2MjE2MDc=,docs,github/docs,https://github.com/github/docs,The open-source repo for docs.github.com,TypeScript,19357,19357,66868,190,False,False,True,False,2019-05-31T15:57:39Z,2026-04-28T18:02:06Z,2026-04-28T18:01:51Z,main,github,Organization,CC-BY-4.0,data\raw\candidate_repos\typescript_candidates_raw.json,339,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/archives/tests;src/archives/tests/deprecated-enterprise-versions.ts;src/article-api/tests;src/article-api/tests/article-body.ts;src/article-api/tests/audit-logs-transformer.ts;src/article-api/tests/bespoke-landing-transformer.ts;src/article-api/tests/category-landing-transformer.ts;src/article-api/tests/codeql-cli-transformer.ts;src/article-api/tests/discovery-landing-transformer.ts;src/article-api/tests/get-link-data.ts,.github/workflows/all-documents.yml;.github/workflows/article-api-docs.yml;.github/workflows/auto-add-ready-for-doc-review.yml;.github/workflows/auto-close-dependencies.yml;.github/workflows/benchmark-pages.yml;.github/workflows/changelog-prompt.yml;.github/workflows/check-for-spammy-issues.yml;.github/workflows/close-bad-repo-sync-prs.yml;.github/workflows/close-on-invalid-label.yaml;.github/workflows/codeql.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/improve-existing-docs.yaml;.github/ISSUE_TEMPLATE/improve-the-site.yml;.github/ISSUE_TEMPLATE/partner-contributed-documentation.yml;.github/PULL_REQUEST_TEMPLATE.md;data/reusables/organizations/security.md;data/reusables/user-settings/security.md,False,13876,data\raw\repo_metadata\github_docs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,332,TypeScript,"{""Dockerfile"":6856,""HTML"":4534,""JavaScript"":6860,""SCSS"":64549,""Shell"":13360,""TypeScript"":4394004}",4394004,4490163,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,700
reduxjs/reselect,TypeScript,0.7978297454480531,161,16,True,True,True,True,True,,False,,,38366638,MDEwOlJlcG9zaXRvcnkzODM2NjYzOA==,reselect,reduxjs/reselect,https://github.com/reduxjs/reselect,Selector library for Redux,TypeScript,19040,19040,659,45,False,False,True,False,2015-07-01T11:06:45Z,2026-04-27T20:03:14Z,2025-09-26T14:41:25Z,master,reduxjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,344,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,docs/examples/FAQ/howToTest.test.ts;test;test/autotrackMemoize.spec.ts;test/benchmarks;test/benchmarks/orderOfExecution.bench.ts;test/benchmarks/reselect.bench.ts;test/benchmarks/resultEqualityCheck.bench.ts;test/benchmarks/weakMapMemoize.bench.ts;test/computationComparisons.spec.tsx;test/createSelector.withTypes.test.ts,.github/workflows/build-and-test-types.yml;.github/workflows/publish.yml,,False,189,data\raw\repo_metadata\reduxjs_reselect_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,335,TypeScript,"{""CSS"":6919,""JavaScript"":1608,""MDX"":113767,""TypeScript"":482612}",482612,604906,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,703
catppuccin/catppuccin,TypeScript,1.0,431,147,True,True,True,True,True,,False,,,425134686,R_kgDOGVcKXg,catppuccin,catppuccin/catppuccin,https://github.com/catppuccin/catppuccin,😸 Soothing pastel theme for the high-spirited!,TypeScript,19035,19035,349,97,False,False,True,False,2021-11-06T02:11:59Z,2026-04-28T16:38:18Z,2026-04-05T15:42:52Z,main,catppuccin,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,345,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/generate.yml;.github/workflows/website.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/org-wide-issue.yml;.github/ISSUE_TEMPLATE/port-review.yml;CONTRIBUTING.md,False,350,data\raw\repo_metadata\catppuccin_catppuccin_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,336,TypeScript,"{""TypeScript"":9295}",9295,9295,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,704
resend/react-email,TypeScript,0.9292285967912266,1140,351,True,True,True,True,True,,False,,,538663825,R_kgDOIBtbkQ,react-email,resend/react-email,https://github.com/resend/react-email,💌 Build and send emails using React,TypeScript,19025,19025,1021,88,False,False,True,False,2022-09-19T19:24:54Z,2026-04-28T19:06:29Z,2026-04-28T19:07:46Z,canary,resend,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,346,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/web/components/ensure-matching-variants.spec.tsx;apps/web/src/app/api/check-spam/check-spam.spec.tsx;apps/web/src/app/api/send/test;apps/web/src/app/api/send/test/route.ts;apps/web/src/components/component-code-view.spec.tsx;apps/web/src/utils/convert-uris-into-urls.spec.ts;apps/web/src/utils/spam-assassin/parse-pointing-table-rows.spec.ts;packages/create-email/src/index.spec.ts;packages/editor/src/__tests__;packages/editor/src/__tests__/browser-test-helpers.ts,.github/workflows/bump.yml;.github/workflows/e2e.yml;.github/workflows/lint.yml;.github/workflows/pin-dependencies-check.yml;.github/workflows/preview-release.yml;.github/workflows/pull-request-title-check.yml;.github/workflows/release.yml;.github/workflows/sync-skills.yml;.github/workflows/tests.yml,.github/ISSUE_TEMPLATE/1.bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/pull_request_template.md;CONTRIBUTING.md;SECURITY.md,False,1995,data\raw\repo_metadata\resend_react_email_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,337,TypeScript,"{""CSS"":30307,""HTML"":366,""JavaScript"":21341,""MDX"":347329,""TypeScript"":5243374}",5243374,5642717,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,705
eggjs/egg,TypeScript,0.9869407847327857,366,74,True,True,True,True,True,,False,,,61421257,MDEwOlJlcG9zaXRvcnk2MTQyMTI1Nw==,egg,eggjs/egg,https://github.com/eggjs/egg,🥚🥚🥚🥚 Born to build better enterprise frameworks and apps with Node.js & Koa. https://307.run/eggcode,TypeScript,18999,18999,1811,412,False,False,True,False,2016-06-18T06:53:23Z,2026-04-28T03:19:02Z,2026-04-27T16:05:14Z,next,eggjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,347,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,examples/helloworld-tegg/test;examples/helloworld-tegg/test/ArgsController.test.ts;examples/helloworld-tegg/test/SimpleController.test.ts;examples/helloworld-tegg/test/setup.ts;examples/helloworld-typescript/test;examples/helloworld-typescript/test/hello.test.ts;examples/helloworld-typescript/test/setup.ts;packages/cluster/test;packages/cluster/test/agent_worker.test.ts;packages/cluster/test/app_worker.test.ts,.github/workflows/ci.yml;.github/workflows/cleanup-cache.yml;.github/workflows/e2e-test.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug-report-cn.yml;.github/ISSUE_TEMPLATE/bug-report.yml;.github/ISSUE_TEMPLATE/feature-request-cn.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/ISSUE_TEMPLATE/rfc-cn.yml;.github/ISSUE_TEMPLATE/rfc.yml;CONTRIBUTING.md;SECURITY.md;packages/koa/CODE_OF_CONDUCT.md;site/docs/community/CONTRIBUTING.md,False,10091,data\raw\repo_metadata\eggjs_egg_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,338,TypeScript,"{""Batchfile"":234,""JavaScript"":44362,""Makefile"":356,""Nunjucks"":6073,""Shell"":1439,""TypeScript"":3964929}",3964929,4017393,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,706
super-productivity/super-productivity,TypeScript,0.9094469639951841,7662,1293,True,True,True,True,True,,False,,,78243781,MDEwOlJlcG9zaXRvcnk3ODI0Mzc4MQ==,super-productivity,super-productivity/super-productivity,https://github.com/super-productivity/super-productivity,"Super Productivity is an advanced todo list app with integrated Timeboxing and time tracking capabilities. It also comes with integrations for Jira, GitLab, GitHub and Open Project.",TypeScript,18889,18889,1640,907,False,False,True,False,2017-01-06T22:30:58Z,2026-04-28T16:42:23Z,2026-04-28T11:38:29Z,master,super-productivity,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,348,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,android/app/src/test;android/app/src/test/java;android/app/src/test/java/com;android/app/src/test/java/com/superproductivity;android/app/src/test/java/com/superproductivity/superproductivity;android/app/src/test/java/com/superproductivity/superproductivity/ExampleUnitTest.java;e2e;e2e/.gitignore;e2e/CLAUDE.md;e2e/README.md,.github/workflows/auto-publish-google-play-on-release.yml;.github/workflows/build-android.yml;.github/workflows/build-create-windows-store-on-release.yml;.github/workflows/build-ios.yml;.github/workflows/build-publish-to-aur-on-release.yml;.github/workflows/build-publish-to-mac-store-on-release.yml;.github/workflows/build-publish-to-snap-on-release.yml;.github/workflows/build-update-web-app-on-release.yml;.github/workflows/build.yml;.github/workflows/ci.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/internal_error_report.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md,False,4513,data\raw\repo_metadata\super_productivity_super_productivity_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,339,TypeScript,"{""CSS"":114890,""Dockerfile"":4886,""Go Template"":2024,""HTML"":601422,""Java"":1160,""JavaScript"":235101,""Kotlin"":202021,""Objective-C"":134,""Ruby"":1342,""Rust"":3372,""SCSS"":407505,""Shell"":68215,""Swift"":7561,""TypeScript"":16567680}",16567680,18217313,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,707
adonisjs/core,TypeScript,0.9985472324300955,263,107,True,True,True,True,True,,False,,,40772809,MDEwOlJlcG9zaXRvcnk0MDc3MjgwOQ==,core,adonisjs/core,https://github.com/adonisjs/core,"AdonisJS is a TypeScript-first web framework for building web apps and API servers. It comes with support for testing, modern tooling, an ecosystem of official packages, and more.",TypeScript,18884,18884,671,7,False,False,True,False,2015-08-15T17:03:54Z,2026-04-28T16:51:57Z,2026-04-26T14:49:15Z,7.x,adonisjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,349,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,stubs/make/test;stubs/make/test/main.stub;tests;tests/ace;tests/ace/base_command.spec.ts;tests/ace/codemods.spec.ts;tests/ace/kernel.spec.ts;tests/bindings;tests/bindings/edge.spec.ts;tests/bindings/repl.spec.ts,.github/workflows/checks.yml;.github/workflows/labels.yml;.github/workflows/release.yml;.github/workflows/stale.yml;.github/workflows/test.yml,,False,286,data\raw\repo_metadata\adonisjs_core_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,340,TypeScript,"{""JavaScript"":914,""TypeScript"":628230}",628230,629144,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,708
baidu/amis,TypeScript,0.8576432280928131,1896,892,True,True,True,True,True,,False,,,183874244,MDEwOlJlcG9zaXRvcnkxODM4NzQyNDQ=,amis,baidu/amis,https://github.com/baidu/amis,前端低代码框架，通过 JSON 配置就能生成各种页面。,TypeScript,18857,18857,2721,1708,False,False,True,False,2019-04-28T07:42:14Z,2026-04-28T10:43:54Z,2026-03-18T14:07:40Z,master,baidu,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,350,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/amis-core/__tests__;packages/amis-core/__tests__/__snapshots__;packages/amis-core/__tests__/__snapshots__/factory.test.tsx.snap;packages/amis-core/__tests__/async-filter.test.ts;packages/amis-core/__tests__/compat.test.d.ts;packages/amis-core/__tests__/compat.test.ts;packages/amis-core/__tests__/condition.test.ts;packages/amis-core/__tests__/datamapping.test.ts;packages/amis-core/__tests__/factory.test.d.ts;packages/amis-core/__tests__/factory.test.tsx,.github/workflows/auto-labeler.yml;.github/workflows/codeql-analysis.yml;.github/workflows/gh-pages.yml;.github/workflows/issue-spam-filter.yml;.github/workflows/pr-test.yml;.travis.yml,.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature-request.md;.github/ISSUE_TEMPLATE/rfc.md;.github/ISSUE_TEMPLATE/usage-question.md;packages/amis/SECURITY.md,False,4238,data\raw\repo_metadata\baidu_amis_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,341,TypeScript,"{""CSS"":20544,""Dockerfile"":277,""HTML"":10753,""JavaScript"":802654,""Jupyter Notebook"":1412,""Python"":15799,""SCSS"":1624311,""Shell"":5060,""TypeScript"":15505223,""XSLT"":92840}",15505223,18078873,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,709
czlonkowski/n8n-mcp,TypeScript,0.9190566316372448,885,181,True,True,True,True,True,,False,,,997890921,R_kgDOO3qbaQ,n8n-mcp,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you ,TypeScript,18854,18854,3163,79,False,False,True,False,2025-06-07T12:15:57Z,2026-04-28T18:56:15Z,2026-04-28T18:32:55Z,main,czlonkowski,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,351,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.env.test.example;tests;tests/MOCKING_STRATEGY.md;tests/__snapshots__;tests/__snapshots__/.gitkeep;tests/auth.test.ts;tests/bridge.test.ts;tests/comprehensive-extraction-test.js;tests/data;tests/data/.gitkeep,.github/workflows/dependency-check.yml;.github/workflows/docker-build-fast.yml;.github/workflows/docker-build-n8n.yml;.github/workflows/docker-build.yml;.github/workflows/issue-triage.lock.yml;.github/workflows/issue-triage.md;.github/workflows/release.yml;.github/workflows/secret-scan.yml;.github/workflows/test.yml,CONTRIBUTING.md;SECURITY.md,False,1608,data\raw\repo_metadata\czlonkowski_n8n_mcp_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,342,TypeScript,"{""CSS"":1147,""Dockerfile"":3629,""HTML"":17979,""JavaScript"":467468,""Shell"":75974,""TypeScript"":6428780}",6428780,6994977,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,710
dzhng/deep-research,TypeScript,0.9755425801476258,76,33,True,True,True,True,True,,False,,,926861272,R_kgDONz7H2A,deep-research,dzhng/deep-research,https://github.com/dzhng/deep-research,"An AI-powered research assistant that performs iterative, deep research on any topic by combining search engines, web scraping, and large language models.  The goal of this repo is to provide the simplest implementation of a deep research agent - e.g. an agent that can refine its research direction overtime and deep dive into a topic.",TypeScript,18832,18832,1943,84,False,False,True,False,2025-02-04T01:27:56Z,2026-04-28T16:34:50Z,2026-04-11T23:58:25Z,main,dzhng,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,352,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,src/ai/text-splitter.test.ts,,,False,23,data\raw\repo_metadata\dzhng_deep_research_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,343,TypeScript,"{""Dockerfile"":141,""JavaScript"":525,""TypeScript"":26565}",26565,27231,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,711
radix-ui/primitives,TypeScript,0.9552973204970037,430,371,True,True,True,True,True,,False,,,273499522,MDEwOlJlcG9zaXRvcnkyNzM0OTk1MjI=,primitives,radix-ui/primitives,https://github.com/radix-ui/primitives,"Radix Primitives is an open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by @workos.",TypeScript,18826,18826,1173,801,False,False,True,False,2020-06-19T13:23:22Z,2026-04-28T07:31:23Z,2026-02-13T17:32:48Z,main,radix-ui,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,353,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cypress;cypress/e2e;cypress/e2e/ContextMenu.cy.ts;cypress/e2e/Dialog.cy.ts;cypress/e2e/DropdownMenu.cy.ts;cypress/e2e/Form.cy.ts;cypress/e2e/Menubar.cy.ts;cypress/e2e/Select.cy.ts;cypress/e2e/Toast.cy.ts;cypress/support,.github/workflows/build.yml;.github/workflows/chromatic.yml;.github/workflows/publish-snapshot.yml;.github/workflows/publish-stable.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Documentation.md;.github/ISSUE_TEMPLATE/Feature_request.md;.github/ISSUE_TEMPLATE/Question.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md,False,839,data\raw\repo_metadata\radix_ui_primitives_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,344,TypeScript,"{""CSS"":58609,""HTML"":141,""JavaScript"":15929,""TypeScript"":1595892}",1595892,1670571,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,712
